kk,id,StudyID,PairID,Study,LF,Location,Hab2,Species,Description,WaveType,WaveTypeVerbose,Friction.Coef.mean,Type.of.Friction.Coefficient,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Notes
620,14,5,NA,"Bouma et al. 2005","lab","","Seagrass","Zostera noltii","",1,"Hrms",NA,"",1,13400,0.005,0.1,0.032,0,0.12,0.018,2,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
621,317,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Halodule wrightii","Figure 1",0,"monochromatic",NA,"",0.55,2870,9e-04,0.172,0.024,0,0.06,0.011904823,1,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
622,318,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Halodule wrightii","Figure 1",0,"monochromatic",NA,"",0.55,2600,9e-04,0.172,0.024,0,0.06,0.014813464,1,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
623,319,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Halodule wrightii","Figure 1",0,"monochromatic",NA,"",0.55,2870,9e-04,0.172,0.024,0,0.09,0.021487038,1,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
624,320,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Halodule wrightii","Figure 1",0,"monochromatic",NA,"",0.55,2600,9e-04,0.172,0.024,0,0.09,0.018637665,1,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
625,321,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Halodule wrightii","Figure 1",0,"monochromatic",NA,"",0.55,1900,9e-04,0.172,0.024,0,0.06,0.014658087,1,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
626,322,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Halodule wrightii","Figure 1",0,"monochromatic",NA,"",0.55,2870,9e-04,0.172,0.024,0,0.12,0.019242852,1,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
627,323,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Halodule wrightii","Figure 1",0,"monochromatic",NA,"",0.55,2600,9e-04,0.172,0.024,0,0.12,0.019537681,1,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
628,324,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Halodule wrightii","Figure 1",0,"monochromatic",NA,"",0.55,1900,9e-04,0.172,0.024,0,0.09,0.019625192,1,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
629,325,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Halodule wrightii","Figure 1",0,"monochromatic",NA,"",0.55,1900,9e-04,0.172,0.024,0,0.12,0.019317093,1,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
630,326,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Thalassia testudinum","Figure 1",0,"monochromatic",NA,"",0.55,1500,0.0075,0.194,0.036,0,0.1,0.019327005,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
631,327,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Thalassia testudinum","Figure 1",0,"monochromatic",NA,"",0.55,1050,0.0075,0.194,0.036,0,0.09,0.019084075,1,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
632,328,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Thalassia testudinum","Figure 1",0,"monochromatic",NA,"",0.55,850,0.0075,0.194,0.036,0,0.09,0.026095158,1,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
633,329,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Thalassia testudinum","Figure 1",0,"monochromatic",NA,"",0.55,1500,0.0075,0.194,0.036,0,0.14,0.030903856,1,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
634,330,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Thalassia testudinum","Figure 1",0,"monochromatic",NA,"",0.55,1050,0.0075,0.194,0.036,0,0.12,0.027668289,1,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
635,331,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Thalassia testudinum","Figure 1",0,"monochromatic",NA,"",0.55,850,0.0075,0.194,0.036,0,0.12,0.031991019,1,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
636,332,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Zostera marina","Figure 1",0,"monochromatic",NA,"",0.55,750,0.00658333333333333,0.234,0.037,0,0.12,0.02998507,1,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
637,333,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Zostera marina","Figure 1",0,"monochromatic",NA,"",0.55,500,0.00658333333333333,0.234,0.037,0,0.12,0.026651817,1,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
638,334,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Syringodium filiforme","Figure 1",0,"monochromatic",NA,"",0.55,1350,0.00115,0.414,0.049,0,0.18,0.02793086,1,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
639,335,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Zostera marina","Figure 1",0,"monochromatic",NA,"",0.55,1000,0.00658333333333333,0.234,0.037,0,0.19,0.031952237,1,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
640,336,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Syringodium filiforme","Figure 1",0,"monochromatic",NA,"",0.55,570,0.00115,0.414,0.049,0,0.18,0.0303175,1,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
641,337,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Zostera marina","Figure 1",0,"monochromatic",NA,"",0.55,500,0.00658333333333333,0.234,0.037,0,0.19,0.029504107,1,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
642,338,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Syringodium filiforme","Figure 1",0,"monochromatic",NA,"",0.55,230,0.00115,0.414,0.049,0,0.19,0.04008188,1,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
643,339,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Syringodium filiforme","Figure 1",0,"monochromatic",NA,"",0.55,1350,0.00115,0.414,0.049,0,0.3,0.035905667,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
644,340,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Syringodium filiforme","Figure 1",0,"monochromatic",NA,"",0.55,570,0.00115,0.414,0.049,0,0.3,0.040851133,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
645,341,12,6,"Fonseca & Cahalan 1992","lab","","Seagrass","Syringodium filiforme","Figure 1",0,"monochromatic",NA,"",0.55,230,0.00115,0.414,0.049,0,0.3,0.043166747,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
646,15,5,NA,"Bouma et al. 2005","lab","","Seagrass (Art.)","faux Zostera","Sparse",1,"Hrms",NA,"",1,450,0.005,0.1,0.032,0,0.12,0.03,2,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
647,16,5,NA,"Bouma et al. 2005","lab","","Seagrass (Art.)","faux Zostera","Dense",1,"Hrms",NA,"",1,1850,0.005,0.1,0.032,0,0.12,0.026,2,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
648,253,25,NA,"Ota et al. 2004","lab","","Seagrass (Art.)","Artificial seaweed","1.4 s period",1,"Hrms",0.03705,"ki from Kobayashi et al. 1993 (exponential decay coefficient)",1.4,4000,0.006,0.2,0.097,0,0.45,0.035693,1.2,0.45,0.034086,2.4,0.45,0.032312,3.6,0.45,0.031956,4.8,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Figure7"
649,254,25,NA,"Ota et al. 2004","lab","","Seagrass (Art.)","Artificial seaweed","2.0 s period",1,"Hrms",0.03705,"ki from Kobayashi et al. 1993 (exponential decay coefficient)",2,4000,0.006,0.2,0.123,0,0.45,0.033776,1.2,0.45,0.032586,2.4,0.45,0.034062,3.6,0.45,0.028789,4.8,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Figure7"
650,104,32,NA,"Wallace & Cox 2000","lab","","Seagrass (Art.)","Faux Posidonia australis","",0,"monochromatic",NA,"",1,400,0.01,0.33,0.03,0,0.392857143,0.028095,5,0.392857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used DataThief to get points from Fig. 7 (each point is mean of trials with wave height 10-50mm). Calculated depth from known veg height and depth/height ratio. Calculated incident wave height from mean of 10-50 mm."
651,105,32,NA,"Wallace & Cox 2000","lab","","Seagrass (Art.)","Faux Posidonia australis","",0,"monochromatic",NA,"",1.25,400,0.01,0.33,0.03,0,0.392857143,0.027435,5,0.392857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
652,106,32,NA,"Wallace & Cox 2000","lab","","Seagrass (Art.)","Faux Posidonia australis","",0,"monochromatic",NA,"",0.66,400,0.01,0.33,0.03,0,0.392857143,0.027495,5,0.392857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
653,107,32,NA,"Wallace & Cox 2000","lab","","Seagrass (Art.)","Faux Posidonia australis","",0,"monochromatic",NA,"",1.442,400,0.01,0.33,0.03,0,0.392857143,0.02544,5,0.392857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
654,108,32,NA,"Wallace & Cox 2000","lab","","Seagrass (Art.)","Faux Posidonia australis","",0,"monochromatic",NA,"",1,400,0.01,0.33,0.03,0,0.33,0.02352,5,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
655,109,32,NA,"Wallace & Cox 2000","lab","","Seagrass (Art.)","Faux Posidonia australis","",0,"monochromatic",NA,"",1.446,400,0.01,0.33,0.03,0,0.33,0.02346,5,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
656,110,32,NA,"Wallace & Cox 2000","lab","","Seagrass (Art.)","Faux Posidonia australis","",0,"monochromatic",NA,"",0.66,400,0.01,0.33,0.03,0,0.33,0.026565,5,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
657,114,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","h=0.303; density=400/m2; T=0.8s",0,"monochromatic",NA,"",0.8,400,0.01,0.32,0.036,0,0.303,0.0072,12,0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
658,115,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","h=0.303; density=400/m2; T=0.8s",0,"monochromatic",NA,"",0.8,400,0.01,0.32,0.044,0,0.303,0.0088,12,0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
659,116,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","h=0.303; density=400/m2; T=0.8s",0,"monochromatic",NA,"",0.8,400,0.01,0.32,0.053,0,0.303,0.0106,12,0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
660,117,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","h=0.303; density=400/m2; T=0.8s",0,"monochromatic",NA,"",0.8,400,0.01,0.32,0.062,0,0.303,0.0124,12,0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
661,118,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","h=0.45; density=200/m2; T=1.2s",0,"monochromatic",NA,"",1.2,200,0.01,0.32,0.039,0,0.45,0.02613,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
662,119,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","h=0.45; density=200/m2; T=1.2s",0,"monochromatic",NA,"",1.2,200,0.01,0.32,0.046,0,0.45,0.03082,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
663,120,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","h=0.45; density=200/m2; T=1.2s",0,"monochromatic",NA,"",1.2,200,0.01,0.32,0.032,0,0.45,0.02144,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
664,121,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0156,"ki (exponential decay coefficient)",0.5537,400,0.01,0.32,0.045,0,0.45,0.037317504,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
665,122,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0174,"ki (exponential decay coefficient)",0.5535,400,0.01,0.32,0.045,0,0.45,0.036520089,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
666,123,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0265,"ki (exponential decay coefficient)",1.0002,400,0.01,0.32,0.045,0,0.45,0.032742125,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
667,124,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0329,"ki (exponential decay coefficient)",1.2464,400,0.01,0.32,0.045,0,0.45,0.030321665,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
668,125,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0365,"ki (exponential decay coefficient)",1.246,400,0.01,0.32,0.045,0,0.45,0.02903966,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
669,126,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0347,"ki (exponential decay coefficient)",1.5085,400,0.01,0.32,0.045,0,0.45,0.02967374,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
670,127,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0464,"ki (exponential decay coefficient)",1.7541,400,0.01,0.32,0.045,0,0.45,0.025786794,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
671,128,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0501,"ki (exponential decay coefficient)",1.7383,400,0.01,0.32,0.045,0,0.45,0.024666906,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
672,129,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0573,"ki (exponential decay coefficient)",1.9999,400,0.01,0.32,0.045,0,0.45,0.022625158,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
673,130,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0555,"ki (exponential decay coefficient)",2.0001,400,0.01,0.32,0.045,0,0.45,0.023119178,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
674,131,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0533,"ki (exponential decay coefficient)",2.2472,400,0.01,0.32,0.045,0,0.45,0.023737652,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
675,132,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0578,"ki (exponential decay coefficient)",2.2467,400,0.01,0.32,0.045,0,0.45,0.022489814,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
676,133,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0501,"ki (exponential decay coefficient)",2.4945,400,0.01,0.32,0.045,0,0.45,0.024666906,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
677,134,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0583,"ki (exponential decay coefficient)",2.7405,400,0.01,0.32,0.045,0,0.45,0.022355279,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
678,135,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0493,"ki (exponential decay coefficient)",2.9729,400,0.01,0.32,0.045,0,0.45,0.024904848,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
679,136,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0565,"ki (exponential decay coefficient)",3.2036,400,0.01,0.32,0.045,0,0.45,0.022843406,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
680,137,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0592,"ki (exponential decay coefficient)",3.2033,400,0.01,0.32,0.045,0,0.45,0.022115141,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
681,138,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0583,"ki (exponential decay coefficient)",3.4349,400,0.01,0.32,0.045,0,0.45,0.022355279,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
682,139,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0565,"ki (exponential decay coefficient)",3.4351,400,0.01,0.32,0.045,0,0.45,0.022843406,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
683,140,35,NA,"Cox et al. 2003","lab","","Seagrass (Art.)","Faux Posidonia australis","variation with T",0,"monochromatic",0.0543,"ki (exponential decay coefficient)",3.6669,400,0.01,0.32,0.045,0,0.45,0.023454503,12,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Used H/Ho = exp(-k1*x) to calc wave attenuation because Cox et al. report it fits their data very well. Assumed H0 = 0.045 m (mean of min and max waves tested by Cox et al.) because they report no dependence of attenuation on wave height."
